open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1734883740000,95466.10,95487.00,95284.10,95366.80,334.339,1734883919999,31887298.70440,8088,137.144,13079957.42390,0
1734883920000,95366.80,95460.00,95366.80,95446.60,223.664,1734884099999,21343919.94670,5269,163.035,15557983.08270,0
1734884100000,95446.70,95576.20,95317.00,95517.80,452.433,1734884279999,43193028.24790,9890,248.277,23708032.20890,0
1734884280000,95517.80,95718.50,95492.30,95699.90,846.932,1734884459999,80979248.97200,14385,555.877,53151149.67150,0
1734884460000,95700.00,95715.30,95627.70,95629.20,539.978,1734884639999,51665191.52570,9644,312.895,29937442.15770,0
1734884640000,95629.20,95705.30,95470.50,95582.10,513.194,1734884819999,49057730.50310,10352,221.715,21199280.22310,0
1734884820000,95582.00,95697.50,95577.20,95613.10,257.380,1734884999999,24614680.81760,7197,158.662,15173101.88460,0
1734885000000,95613.10,95801.30,95590.00,95747.10,334.598,1734885179999,32028375.69380,7970,224.827,21522611.40310,0
1734885180000,95747.00,95774.40,95681.00,95768.10,255.864,1734885359999,24490658.93800,6928,102.972,9856555.83130,0
1734885360000,95768.20,95833.10,95701.60,95766.40,345.359,1734885539999,33083466.98380,7702,198.478,19013542.36680,0
1734885540000,95766.40,95780.10,95597.80,95683.60,262.823,1734885719999,25143865.40760,6980,72.915,6975570.45200,0
1734885720000,95683.50,95689.50,95524.00,95532.70,229.426,1734885899999,21932033.79900,5152,45.914,4389131.74530,0
1734885900000,95532.80,95544.30,95438.80,95482.90,356.728,1734886079999,34061870.46750,8155,111.111,10608903.05670,0
1734886080000,95482.90,95627.70,95459.20,95600.00,184.974,1734886259999,17671227.64310,5709,93.476,8930388.40200,0
1734886260000,95600.00,95716.80,95556.80,95671.00,180.340,1734886439999,17250809.73290,5422,114.204,10924062.14960,0
1734886440000,95670.90,95728.10,95627.80,95651.80,116.494,1734886619999,11145863.78890,3474,40.680,3892013.75270,0
1734886620000,95651.70,95718.20,95568.00,95680.00,192.505,1734886799999,18412235.58540,4883,119.542,11434269.66250,0
1734886800000,95680.10,95692.90,95521.60,95663.60,363.393,1734886979999,34744790.91140,7208,95.717,9151598.96830,0
1734886980000,95663.50,95710.20,95632.40,95648.90,148.435,1734887159999,14202230.62690,4546,80.703,7721306.45300,0
1734887160000,95648.90,95823.40,95643.80,95782.30,211.348,1734887339999,20241477.27970,5526,136.984,13119341.81010,0
1734887340000,95782.40,95801.40,95670.40,95685.00,119.691,1734887519999,11459277.92390,4427,36.780,3521535.66870,0
1734887520000,95685.10,95749.60,95626.90,95628.40,111.626,1734887699999,10681993.92450,3997,40.213,3848914.73400,0
1734887700000,95628.50,95671.70,95563.00,95648.90,236.354,1734887879999,22599228.22080,5613,118.877,11365865.30520,0
1734887880000,95648.90,95700.00,95635.20,95669.00,126.289,1734888059999,12081955.66750,3689,26.397,2525280.76780,0
1734888060000,95669.00,95730.00,95640.00,95704.70,77.699,1734888239999,7434552.45500,3540,40.001,3827232.66570,0
1734888240000,95704.70,95711.10,95400.00,95404.90,294.607,1734888419999,28141366.81980,6586,90.810,8674669.97720,0
1734888420000,95404.80,95529.40,95404.80,95486.80,173.659,1734888599999,16578682.63920,4555,94.177,8990399.27300,0
1734888600000,95486.80,95699.90,95479.50,95699.90,164.736,1734888779999,15750040.07650,4753,99.960,9556648.33780,0
1734888780000,95700.00,95745.50,95665.80,95705.80,143.279,1734888959999,13712856.76380,4103,68.271,6533740.49080,0
1734888960000,95705.90,95763.30,95665.80,95680.20,138.154,1734889139999,13222915.41970,3728,44.164,4227058.74440,0
1734889140000,95680.20,95748.60,95651.50,95705.50,146.334,1734889319999,14001684.23960,3983,100.994,9663150.70890,0
1734889320000,95705.50,95705.60,95654.60,95664.70,74.320,1734889499999,7111516.02440,2593,31.320,2996838.32030,0
1734889500000,95664.80,95704.10,95625.50,95686.00,104.830,1734889679999,10028707.85930,3325,57.999,5548421.57270,0
1734889680000,95686.00,95743.90,95527.50,95567.00,163.742,1734889859999,15659226.60080,5328,57.317,5481608.42850,0
1734889860000,95567.00,95646.70,95550.00,95611.80,102.971,1734890039999,9845313.28990,3576,60.703,5803620.94380,0
1734890040000,95611.80,95622.80,95510.00,95529.30,176.357,1734890219999,16853391.51780,4347,57.602,5504582.43040,0
1734890220000,95529.40,95583.10,95510.00,95578.20,95.810,1734890399999,9154272.24680,2717,48.684,4651758.00640,0
1734890400000,95578.20,95750.00,95578.20,95700.00,202.436,1734890579999,19368000.98860,4525,147.830,14143977.13400,0
1734890580000,95700.10,95977.60,95700.00,95895.60,648.222,1734890759999,62152791.67200,9935,491.756,47152537.93310,0
1734890760000,95895.60,95971.10,95850.00,95887.90,240.183,1734890939999,23036105.27350,6052,129.792,12448440.21510,0
1734890940000,95887.90,95895.30,95500.00,95509.90,406.572,1734891119999,38899285.81400,8384,119.755,11456043.76340,0
1734891120000,95509.80,95522.10,95326.50,95422.90,701.271,1734891299999,66899808.04410,11574,299.575,28580580.83550,0
1734891300000,95422.90,95641.90,95402.40,95587.20,267.996,1734891479999,25601038.70360,7528,153.835,14694415.54780,0
1734891480000,95587.20,95601.70,95507.90,95572.30,188.504,1734891659999,18013115.08940,5876,97.830,9348262.27840,0
1734891660000,95572.40,95667.00,95563.80,95666.90,159.707,1734891839999,15269926.27600,4799,92.902,8882279.24680,0
1734891840000,95666.90,95943.80,95664.10,95935.80,446.434,1734892019999,42782734.10490,7155,362.156,34708857.09660,0
1734892020000,95935.80,96192.70,95842.30,96140.40,1069.583,1734892199999,102744056.60610,17086,721.091,69270825.97000,0
1734892200000,96140.40,96426.70,96020.20,96268.00,1301.116,1734892379999,125214403.38580,21039,707.735,68124781.28930,0
1734892380000,96268.00,96390.50,96152.90,96219.90,437.617,1734892559999,42124421.95430,10125,204.758,19708720.29470,0
1734892560000,96219.90,96233.20,96008.60,96028.90,360.915,1734892739999,34688117.49770,8661,143.159,13759449.92930,0
1734892740000,96028.90,96121.10,96007.00,96077.90,211.572,1734892919999,20325355.53520,6232,106.212,10203105.39250,0
1734892920000,96078.00,96179.80,96063.20,96078.00,159.043,1734893099999,15286416.94930,4968,85.614,8228505.89100,0
1734893100000,96078.00,96097.30,95908.90,95953.20,289.987,1734893279999,27832789.09690,6608,85.154,8171672.73740,0
1734893280000,95953.10,95953.20,95865.00,95884.20,247.672,1734893459999,23751818.05390,5312,98.985,9492640.72250,0
1734893460000,95884.30,95987.10,95869.90,95935.40,168.219,1734893639999,16139359.72190,5240,100.728,9663635.44300,0
1734893640000,95935.40,96000.00,95935.30,96000.00,110.592,1734893819999,10614102.50020,3234,68.295,6554606.07350,0
1734893820000,96000.00,96009.50,95876.50,95913.40,109.389,1734893999999,10495647.01090,3531,47.717,4578099.20180,0
1734894000000,95913.50,95972.40,95904.80,95931.20,182.282,1734894179999,17486350.31070,5036,73.838,7082978.54570,0
1734894180000,95931.30,96029.40,95898.30,96007.90,181.030,1734894359999,17369050.28170,5168,81.059,7778062.23020,0
1734894360000,96007.90,96113.50,95981.50,96000.00,165.462,1734894539999,15891990.12530,4728,93.517,8982430.51610,0
1734894540000,96000.10,96073.20,95905.00,95909.90,145.851,1734894719999,14003242.00060,4338,60.919,5848734.28130,0
1734894720000,95910.00,95910.00,95600.30,95798.10,445.960,1734894899999,42693254.63450,10171,172.456,16508932.04630,0
1734894900000,95798.10,95958.00,95710.70,95895.50,432.187,1734895079999,41408662.02520,8419,154.766,14830321.30380,0
1734895080000,95895.50,95938.70,95771.40,95778.10,163.757,1734895259999,15699823.67750,5876,57.904,5551710.66050,0
1734895260000,95778.00,95798.70,95614.50,95625.60,194.769,1734895439999,18642802.63820,5976,70.413,6739986.20270,0
1734895440000,95625.60,95711.50,95607.90,95693.30,160.491,1734895619999,15352751.05420,5304,97.203,9298398.22060,0
1734895620000,95694.40,95735.00,95610.10,95656.20,126.595,1734895799999,12111536.70490,4257,55.498,5309159.42170,0
1734895800000,95656.30,95720.00,95457.90,95527.10,352.264,1734895979999,33670371.38470,9007,126.288,12073914.39610,0
1734895980000,95527.10,95605.80,95476.20,95589.30,260.120,1734896159999,24853910.14800,6868,151.397,14466627.91470,0
1734896160000,95589.20,95600.00,95517.40,95559.40,219.397,1734896339999,20965034.01010,5952,82.806,7912245.28010,0
1734896340000,95559.40,95570.20,95201.60,95272.20,868.311,1734896519999,82752604.68120,17159,307.357,29289426.04130,0
1734896520000,95272.30,95383.20,95237.20,95250.10,379.009,1734896699999,36123023.73880,9027,206.419,19673132.28380,0
1734896700000,95250.00,95340.70,95153.30,95282.60,1017.829,1734896879999,96933231.74590,12018,565.588,53858796.61010,0
1734896880000,95282.70,95317.10,95080.00,95127.40,703.094,1734897059999,66900421.45180,12866,252.942,24068043.24860,0
1734897060000,95127.30,95146.40,94800.00,94839.10,2285.731,1734897239999,216986846.86370,26363,587.386,55755149.37900,0
1734897240000,94838.60,94920.50,94760.00,94776.30,729.046,1734897419999,69141710.36650,13979,374.733,35543060.95990,0
1734897420000,94776.30,94846.30,94642.40,94795.40,1075.220,1734897599999,101836180.73000,17678,382.405,36218614.39550,0
1734897600000,94795.40,94855.00,94650.00,94673.10,614.443,1734897779999,58210338.71470,11575,355.858,33714730.05290,0
1734897780000,94673.10,94683.00,94583.90,94616.10,745.262,1734897959999,70518793.54510,12068,278.531,26356752.32740,0
1734897960000,94616.10,94626.40,94430.20,94540.50,1143.211,1734898139999,108053406.78470,17528,407.281,38499182.53690,0
1734898140000,94540.50,94548.10,94390.00,94521.00,1096.292,1734898319999,103542479.69070,15397,443.826,41924926.69130,0
1734898320000,94520.90,94695.90,94514.30,94536.50,582.831,1734898499999,55141139.88550,13479,370.512,35052876.72390,0
1734898500000,94536.50,94656.80,94422.50,94601.90,684.819,1734898679999,64726163.23920,12878,335.453,31708170.72760,0
1734898680000,94601.90,94651.80,94479.20,94590.70,406.666,1734898859999,38461365.31820,9433,192.909,18244358.14430,0
1734898860000,94591.10,94828.00,94574.40,94824.70,482.106,1734899039999,45666106.92600,10412,289.435,27415791.15930,0
1734899040000,94824.70,94926.20,94816.50,94816.50,568.392,1734899219999,53933362.79950,9120,359.970,34156750.58570,0
1734899220000,94816.50,95118.30,94808.50,94955.90,833.576,1734899399999,79191712.65810,13815,589.508,56003297.53010,0
1734899400000,94955.80,95114.20,94889.50,95034.80,387.084,1734899579999,36770191.05400,10236,197.515,18764299.05910,0
1734899580000,95034.80,95154.90,95026.20,95112.50,367.412,1734899759999,34944448.51300,8667,180.986,17212345.09250,0
1734899760000,95112.40,95195.00,94975.20,94989.90,319.137,1734899939999,30349528.49630,7654,142.737,13577619.60980,0
1734899940000,94990.00,95171.20,94960.90,95171.10,202.496,1734900119999,19248679.17160,6380,92.252,8769551.66610,0
1734900120000,95171.20,95283.60,95171.20,95207.90,353.492,1734900299999,33667617.76340,7353,197.950,18852317.73470,0
1734900300000,95207.80,95381.90,95189.30,95378.80,272.067,1734900479999,25929502.69500,7084,160.291,15277308.12390,0
1734900480000,95378.80,95453.20,95348.80,95388.20,224.432,1734900659999,21411740.66040,5213,106.368,10148187.88830,0
1734900660000,95388.20,95496.80,95325.90,95453.80,338.215,1734900839999,32269237.97570,6526,166.826,15918999.65600,0
1734900840000,95453.70,95506.40,95410.30,95473.30,315.149,1734901019999,30085224.49340,5316,172.787,16495479.87000,0
1734901020000,95473.30,95600.00,95464.50,95559.90,428.746,1734901199999,40955508.48200,6149,306.499,29278183.02080,0
1734901200000,95560.00,95579.60,95404.20,95471.80,367.767,1734901379999,35121895.33100,7876,120.907,11546592.65070,0
1734901380000,95471.80,95471.90,95310.00,95441.70,415.302,1734901559999,39609025.53780,8891,162.018,15451694.06090,0
1734901560000,95441.60,95612.00,95441.60,95605.60,355.498,1734901739999,33967864.34700,7572,195.683,18698617.95400,0
1734901740000,95605.30,95685.40,95566.00,95575.30,336.478,1734901919999,32180411.24980,6400,210.002,20084355.13740,0
1734901920000,95575.40,95577.00,95464.80,95475.30,401.879,1734902099999,38380624.03050,6322,150.673,14390603.35620,0
1734902100000,95475.40,95660.00,95475.30,95631.20,146.344,1734902279999,13986472.90240,5309,63.744,6092447.46950,0
1734902280000,95631.20,95714.20,95496.40,95548.70,417.013,1734902459999,39863318.30710,7751,109.694,10489195.25780,0
1734902460000,95548.70,95669.80,95529.10,95606.50,274.323,1734902639999,26226500.57630,6042,136.589,13057292.72620,0
1734902640000,95606.40,95614.30,95500.00,95507.30,199.443,1734902819999,19057839.81220,4997,59.326,5668702.02960,0
1734902820000,95507.30,95526.50,95396.80,95454.10,342.972,1734902999999,32737918.69720,6351,140.432,13402797.99040,0
1734903000000,95454.20,95521.60,95391.80,95521.60,201.462,1734903179999,19227968.99280,4329,88.544,8451176.52250,0
1734903180000,95521.50,95527.30,95339.50,95364.40,327.099,1734903359999,31213971.18200,7177,82.487,7871832.06470,0
1734903360000,95364.40,95438.50,95325.00,95393.70,182.250,1734903539999,17384635.65920,4732,64.691,6171093.84210,0
1734903540000,95393.70,95430.00,95379.30,95395.80,114.085,1734903719999,10883930.27770,3559,41.458,3955200.27160,0
1734903720000,95395.80,95481.80,95384.20,95425.30,111.747,1734903899999,10664341.13160,3308,57.961,5531326.63120,0
1734903900000,95425.40,95484.60,95312.50,95323.10,173.998,1734904079999,16595476.00470,4371,53.648,5116994.31020,0
1734904080000,95323.20,95323.20,95038.10,95162.30,891.341,1734904259999,84815880.58790,10843,229.043,21788240.72050,0
1734904260000,95162.40,95322.00,95162.30,95322.00,255.411,1734904439999,24319745.23740,4867,146.850,13983628.57270,0
1734904440000,95321.90,95322.00,95176.40,95176.40,272.233,1734904619999,25937479.81670,5188,145.440,13857988.57240,0
1734904620000,95176.40,95233.30,95120.60,95161.70,174.191,1734904799999,16576120.68610,4657,76.133,7245046.62920,0
1734904800000,95161.70,95186.80,94654.80,94671.00,580.062,1734904979999,55058623.35920,13128,133.865,12709393.32370,0
1734904980000,94671.10,94943.30,94584.10,94644.80,797.583,1734905159999,75596709.71060,15165,523.307,49612774.32120,0
1734905160000,94644.70,94661.60,94214.00,94290.10,1535.117,1734905339999,144924684.36010,24769,522.502,49311482.30770,0
1734905340000,94290.10,94568.60,94200.00,94461.30,781.395,1734905519999,73719498.86640,16139,482.946,45566058.48390,0
1734905520000,94461.20,94642.70,94436.50,94613.10,474.616,1734905699999,44879003.90230,13197,294.549,27853183.18760,0
1734905700000,94613.00,95189.10,94600.00,95007.80,1697.905,1734905879999,161263332.87360,24075,1271.291,120722778.24320,0
1734905880000,95007.80,95133.30,94868.30,94918.90,403.266,1734906059999,38314297.08800,10738,187.926,17856535.82330,0
1734906060000,94918.90,95145.00,94918.80,95131.50,403.180,1734906239999,38316830.68690,9346,250.454,23801266.14780,0
1734906240000,95131.50,95133.90,94950.00,94955.90,264.057,1734906419999,25093748.28940,6231,114.511,10883499.42430,0
1734906420000,94955.90,95021.40,94780.00,94924.30,353.423,1734906599999,33544326.52920,7968,124.507,11816625.93560,0
1734906600000,94924.20,95233.80,94893.80,95200.00,315.423,1734906779999,30009722.31460,8527,205.307,19533654.04900,0
1734906780000,95200.10,95200.10,95093.40,95117.10,173.288,1734906959999,16486870.96800,5201,80.087,7618802.84930,0
1734906960000,95117.10,95349.10,95117.00,95272.30,258.619,1734907139999,24637114.92400,8070,165.371,15753679.66260,0
1734907140000,95272.30,95303.40,95178.20,95180.00,135.416,1734907319999,12895828.67170,3329,43.817,4172822.81890,0
1734907320000,95180.10,95219.10,95120.60,95120.60,87.729,1734907499999,8350313.37030,2804,31.611,3008875.29930,0
1734907500000,95120.70,95218.10,95114.20,95218.10,55.140,1734907679999,5245931.40520,2164,31.636,3009897.34820,0
1734907680000,95218.00,95229.50,95188.70,95215.20,50.182,1734907859999,4778095.92210,1594,21.645,2060953.73540,0
1734907860000,95215.20,95295.50,95156.90,95295.40,124.344,1734908039999,11838956.37030,3554,55.924,5324696.81920,0
1734908040000,95295.40,95420.10,95295.40,95360.10,240.507,1734908219999,22939414.81700,5919,145.531,13880905.95040,0
1734908220000,95360.20,95597.50,95317.00,95514.10,355.727,1734908399999,33977712.73610,8638,242.396,23151781.16860,0
1734908400000,95514.20,95514.20,95270.00,95364.60,334.419,1734908579999,31904838.87620,9714,138.899,13250448.40420,0
1734908580000,95364.70,95744.40,95364.60,95718.80,724.731,1734908759999,69267520.54920,14790,555.770,53120896.93980,0
1734908760000,95718.80,95787.70,95589.80,95684.60,498.525,1734908939999,47707270.50440,10849,261.681,25042505.64810,0
1734908940000,95684.60,95692.10,95370.80,95439.60,417.477,1734909119999,39881218.18420,9712,134.405,12841969.94490,0
1734909120000,95439.60,95522.10,95303.00,95360.90,218.800,1734909299999,20872737.22220,7531,79.894,7621613.51170,0
1734909300000,95360.90,95526.90,95260.00,95279.70,280.373,1734909479999,26743725.34690,8777,114.707,10943484.26890,0
1734909480000,95279.60,95348.50,95254.40,95315.80,155.539,1734909659999,14822963.67670,5231,60.054,5722940.01370,0
1734909660000,95315.70,95323.20,95179.00,95320.20,258.647,1734909839999,24633078.01890,6243,92.898,8847861.60980,0
1734909840000,95320.30,95437.80,95296.40,95369.40,120.113,1734910019999,11456161.85080,4735,68.963,6578029.17780,0
1734910020000,95369.50,95402.80,95312.10,95356.20,78.335,1734910199999,7468999.46070,2846,31.405,2994280.24920,0
1734910200000,95356.20,95395.10,95144.00,95181.70,193.768,1734910379999,18459873.38990,6764,63.561,6057087.81790,0
1734910380000,95181.80,95291.00,95150.80,95228.40,158.987,1734910559999,15139258.58990,4928,59.028,5620881.01410,0
1734910560000,95228.40,95278.80,95072.80,95072.80,185.018,1734910739999,17613316.66580,5946,44.880,4272925.33340,0
1734910740000,95072.80,95100.00,94980.00,95074.20,341.174,1734910919999,32421018.54780,7725,114.738,10903126.29580,0
1734910920000,95074.10,95145.40,95040.90,95094.40,158.135,1734911099999,15037937.75840,4797,78.950,7507760.24660,0
1734911100000,95094.30,95227.70,95089.90,95194.80,206.101,1734911279999,19612081.30290,5182,151.365,14403049.39790,0
1734911280000,95194.90,95350.90,95163.90,95260.90,236.688,1734911459999,22544556.96540,5420,137.778,13124336.89390,0
1734911460000,95260.90,95260.90,95091.30,95134.00,187.256,1734911639999,17820266.17140,5164,72.807,6928453.37640,0
1734911640000,95134.10,95159.50,95070.80,95144.70,152.308,1734911819999,14486251.03450,3975,48.948,4655406.84230,0
1734911820000,95144.70,95194.90,95140.10,95153.50,81.567,1734911999999,7762263.82010,2916,41.326,3932610.68910,0
1734912000000,95153.40,95219.00,95111.40,95137.60,379.667,1734912179999,36131607.15070,7431,165.194,15721170.55450,0
1734912180000,95137.50,95313.30,95054.20,95293.10,378.511,1734912359999,36028572.32720,7828,242.628,23098311.59480,0
1734912360000,95293.20,95393.20,95031.40,95228.10,623.874,1734912539999,59398281.78930,12305,283.636,27009818.13310,0
1734912540000,95228.20,95228.20,94819.20,94851.50,532.173,1734912719999,50548554.08580,12499,148.867,14142305.19190,0
1734912720000,94851.40,95040.80,94791.90,94993.20,354.912,1734912899999,33682680.32010,9135,226.127,21462912.37400,0
1734912900000,94993.10,95036.10,94790.50,94829.30,524.227,1734913079999,49763270.91160,9674,158.472,15040221.96260,0
1734913080000,94828.50,94856.70,94647.40,94834.40,475.096,1734913259999,45004399.69360,12810,219.900,20832128.83890,0
1734913260000,94834.50,94946.90,94709.40,94910.30,181.920,1734913439999,17249389.08450,7156,105.610,10014624.00780,0
1734913440000,94910.20,95026.50,94655.10,94667.50,364.057,1734913619999,34534553.96690,10112,165.271,15686871.06800,0
1734913620000,94667.50,94716.00,94600.00,94680.00,264.989,1734913799999,25080842.77770,7676,156.765,14837945.83980,0
1734913800000,94680.00,94710.70,94596.80,94647.20,285.862,1734913979999,27054402.86750,9299,161.087,15245552.36140,0
1734913980000,94647.20,94647.20,94350.70,94363.80,1109.653,1734914159999,104822002.99070,16561,287.401,27151299.01380,0
1734914160000,94364.10,94637.40,94331.00,94611.70,687.669,1734914339999,64972743.72660,12564,410.204,38766012.21800,0
1734914340000,94611.70,94710.50,94531.90,94560.90,279.731,1734914519999,26470482.29070,8290,190.162,17995722.50900,0
1734914520000,94560.90,94570.10,94488.60,94511.70,177.619,1734914699999,16792194.87270,5967,82.380,7788364.05030,0
1734914700000,94511.70,94745.30,94480.00,94740.00,318.145,1734914879999,30110030.04430,8653,189.188,17906751.64580,0
1734914880000,94740.00,94785.60,94561.80,94561.80,291.450,1734915059999,27601445.61980,7923,131.131,12420317.01260,0
1734915060000,94561.80,94579.00,94295.40,94359.10,759.966,1734915239999,71732352.13110,11733,245.478,23165460.48900,0
1734915240000,94359.00,94471.20,94310.20,94380.10,306.056,1734915419999,28884877.00820,7080,147.479,13918700.96570,0
1734915420000,94380.00,94408.60,94340.10,94371.20,176.671,1734915599999,16673752.73270,4907,100.094,9446597.11810,0
1734915600000,94371.20,94498.10,94300.50,94401.70,368.496,1734915779999,34782949.07050,10347,194.942,18401392.82900,0
1734915780000,94401.80,94533.70,94330.00,94525.10,286.622,1734915959999,27067037.14230,8982,177.859,16797119.86620,0
1734915960000,94525.10,94559.60,94236.00,94245.70,353.031,1734916139999,33310079.35410,9785,108.841,10273188.71820,0
1734916140000,94245.70,94566.30,94154.70,94269.30,777.501,1734916319999,73335277.41850,15804,330.054,31146730.13360,0
1734916320000,94269.30,94343.30,94163.40,94256.20,358.153,1734916499999,33754556.91760,9841,165.234,15574169.83950,0
1734916500000,94256.10,94262.40,93910.10,93955.70,1252.158,1734916679999,117762884.03680,22675,350.493,32970350.87080,0
1734916680000,93955.80,94004.30,93820.00,93888.40,1072.405,1734916859999,100715116.00800,21511,484.402,45496720.71650,0
1734916860000,93888.40,94148.20,93796.30,93991.60,854.573,1734917039999,80311935.90280,19313,439.436,41309831.22790,0
1734917040000,93991.70,94033.80,93727.00,93800.00,847.869,1734917219999,79572799.50490,16838,294.010,27599844.13990,0
1734917220000,93799.90,94261.10,93793.10,94244.10,643.054,1734917399999,60463780.27510,15938,448.627,42184520.17370,0
1734917400000,94244.10,94693.00,94244.00,94539.20,1121.473,1734917579999,105936011.86850,20877,794.431,75040336.52740,0
1734917580000,94539.10,94790.00,94514.00,94789.90,662.341,1734917759999,62669818.73100,16710,370.459,35054769.75210,0
1734917760000,94790.00,94999.00,94750.10,94874.50,1068.399,1734917939999,101364217.83820,18128,571.173,54189315.29600,0
1734917940000,94874.60,95091.10,94828.10,94966.10,510.430,1734918119999,48489181.72870,12304,256.196,24339299.98050,0
1734918120000,94966.10,94966.20,94765.50,94848.30,503.266,1734918299999,47735374.74920,10551,144.263,13682574.77580,0
1734918300000,94848.30,94994.00,94800.00,94975.40,453.361,1734918479999,43012667.61140,9951,215.617,20457523.14850,0
1734918480000,94975.30,94975.40,94538.20,94723.40,542.732,1734918659999,51402957.50690,12649,190.433,18033816.83210,0
1734918660000,94723.30,94847.50,94711.30,94713.50,299.164,1734918839999,28352417.88860,9048,145.239,13765855.86040,0
1734918840000,94713.60,94759.70,94639.00,94714.70,222.119,1734919019999,21034510.47770,8105,130.702,12377865.87620,0
1734919020000,94714.60,94714.70,94350.00,94431.00,513.744,1734919199999,48537954.64460,11563,185.923,17563312.00450,0
1734919200000,94431.00,94693.40,94347.50,94541.90,504.063,1734919379999,47648470.46490,14472,269.613,25486182.89950,0
1734919380000,94542.40,94682.40,94479.20,94584.00,400.302,1734919559999,37855347.18730,10397,179.824,17007258.33430,0
1734919560000,94584.10,94595.00,94200.00,94264.40,471.803,1734919739999,44504588.07170,13184,170.739,16108017.78920,0
1734919740000,94264.40,94418.10,94012.30,94034.00,642.858,1734919919999,60563996.53500,15092,240.274,22636684.18540,0
1734919920000,94034.00,94227.60,93995.60,94119.60,481.276,1734920099999,45289957.13220,13132,273.932,25779763.44270,0
1734920100000,94119.70,94132.60,93801.90,93869.00,1083.594,1734920279999,101776312.99290,20635,346.626,32552963.05670,0
1734920280000,93869.80,94068.80,93833.00,94024.40,721.247,1734920459999,67757338.70080,15888,399.776,37557803.43860,0
1734920460000,94024.40,94041.50,93846.00,93930.00,391.251,1734920639999,36757317.90990,12806,193.399,18167687.27310,0
1734920640000,93930.10,93967.80,93655.30,93835.00,731.910,1734920819999,68646937.82560,15753,286.609,26890991.54760,0
1734920820000,93835.00,94047.10,93796.80,94006.80,545.590,1734920999999,51245769.04310,13521,312.186,29320048.74820,0
1734921000000,94006.80,94285.40,93982.10,94132.70,962.511,1734921179999,90629511.15260,18588,640.998,60356322.31430,0
1734921180000,94132.60,94160.80,93840.20,93981.50,465.305,1734921359999,43723064.44500,12698,161.208,15150288.22590,0
1734921360000,93982.10,94102.10,93941.40,94062.00,457.416,1734921539999,43005727.12850,10905,234.031,22002791.88020,0
1734921540000,94062.00,94395.30,94050.20,94326.10,701.991,1734921719999,66167067.51810,14635,515.208,48556198.86100,0
1734921720000,94326.00,94437.50,94283.40,94400.00,297.240,1734921899999,28055531.04890,8759,161.554,15249712.15040,0
1734921900000,94400.10,94600.00,94360.50,94509.80,514.155,1734922079999,48578130.80760,11527,281.768,26625889.96050,0
1734922080000,94509.90,94522.00,94301.70,94382.20,355.703,1734922259999,33576688.78520,9945,120.835,11405459.26760,0
1734922260000,94382.30,94448.40,94304.50,94448.40,279.609,1734922439999,26387259.82530,9673,142.182,13418243.15100,0
1734922440000,94448.30,94678.00,94424.90,94665.50,398.960,1734922619999,37737320.74630,9930,284.974,26956319.09270,0
1734922620000,94665.50,94740.00,94622.50,94684.80,244.399,1734922799999,23141784.61340,6731,136.188,12895684.28120,0
1734922800000,94684.90,94736.90,94570.40,94664.90,288.073,1734922979999,27267097.09940,8407,125.019,11833712.82740,0
1734922980000,94665.00,94742.60,94617.70,94673.90,207.976,1734923159999,19694735.47730,8281,97.832,9264477.40010,0
1734923160000,94674.00,94999.00,94672.80,94995.80,633.174,1734923339999,60069155.63350,14633,482.369,45763459.04320,0
1734923340000,94995.70,95280.00,94895.90,95249.90,662.242,1734923519999,62967032.42610,15919,429.349,40830537.01280,0
1734923520000,95250.00,95518.60,95185.70,95428.40,1031.560,1734923699999,98336246.83240,20901,594.330,56665195.57030,0
1734923700000,95428.40,95599.90,95390.30,95572.10,877.271,1734923879999,83785929.93280,17300,458.446,43789164.35810,0
1734923880000,95572.10,95650.80,95269.60,95321.40,791.768,1734924059999,75598178.42450,15424,272.146,25991813.41730,0
1734924060000,95321.30,95587.60,95321.30,95545.60,411.617,1734924239999,39300169.40060,11206,210.220,20069052.94010,0
1734924240000,95545.60,95588.60,95365.00,95501.20,745.469,1734924419999,71178251.57890,13032,248.903,23768891.40190,0
1734924420000,95501.20,95573.20,95467.20,95501.00,290.943,1734924599999,27790788.07430,8500,135.299,12923666.56700,0
1734924600000,95501.10,95531.20,95278.20,95381.20,695.692,1734924779999,66353407.91830,13940,241.543,23035016.28910,0
1734924780000,95381.10,95441.00,95335.50,95361.20,321.478,1734924959999,30664972.10110,8449,150.787,14382924.63420,0
1734924960000,95361.20,95510.00,95259.40,95403.10,629.817,1734925139999,60061900.72340,12169,307.505,29323893.02270,0
1734925140000,95403.20,95633.50,95370.00,95569.50,897.712,1734925319999,85742991.81020,12683,417.917,39921408.29160,0
1734925320000,95569.40,95613.80,95446.20,95613.80,503.007,1734925499999,48047706.87290,8528,219.690,20984558.95640,0
1734925500000,95613.70,95688.60,95583.80,95609.00,489.817,1734925679999,46838560.51260,8820,167.653,16031792.71780,0
1734925680000,95609.00,95898.50,95580.00,95878.50,858.120,1734925859999,82158581.88200,12903,566.931,54293701.00850,0
1734925860000,95878.60,95878.60,95774.00,95829.70,566.243,1734926039999,54255788.97530,7785,224.897,21548466.69460,0
1734926040000,95829.70,95983.30,95804.40,95939.90,465.992,1734926219999,44690724.63860,8087,331.407,31785099.63860,0
